Course.exam,TermCD,SchoolYear,CourseSchoolDBN,Table,CourseTitle,Mark,Mark.1,NumericEquivalent,Credits,CreditEarned,CreditEarned.1,Term.Average.Display,Credits.Total,Credit.Earned.Total,Credits.Average,StudentID,Credits.Total.1,Credit.Earned.Total.1,Cumulative.Term.Average1,Credits.Average.1
Course,1,2020,30Q258,FSS63X**,AP Spanish Language ,74, ,74,1,52.5,1,,,,,215515670,,,,
Course,1,2020,30Q258,FSS64X**,AP Spanish Language ,74, ,74,1,52.5,1,,,,,215515670,,,,
Course,1,2020,30Q258,HVS11,PART IN GOVT,86, ,86,1,52.5,1,,,,,215515670,,,,
Course,1,2020,30Q258,PPS87,PHYS ED,97, ,97,0.5,52.5,0.5,,,,,215515670,,,,
Course,1,2020,30Q258,SPS21,PHYSICS  1 OF 2,76, ,76,1,52.5,1,,,,,215515670,,,,
Course,1,2020,30Q258,SPS21QL,PHYSICS  LAB 1 OF 2,P,*,,0,52.5,0,82.05454545,5.5,5.5,5.5,215515670,,,,
Course,2,2019,30Q258,EES88X,AP English Language ,83, ,83,1,52.5,1,,,,,215515670,,,,
Course,2,2019,30Q258,FSS62QA,Heritage Spanish 2,78, ,78,1,52.5,1,,,,,215515670,,,,
Course,2,2019,30Q258,HUS22X,AP US History,75, ,75,1,52.5,1,,,,,215515670,,,,
Course,2,2019,30Q258,MRS22,ALGEBRA 2 / TRIG 2 O,85, ,85,1,52.5,1,,,,,215515670,,,,
Course,2,2019,30Q258,PPS86,PHYS ED,93, ,93,0.5,52.5,0.5,,,,,215515670,,,,
Course,2,2019,30Q258,RQS42T,Technology & Sustain,80, ,80,0.5,52.5,0.5,,,,,215515670,,,,
Course,2,2019,30Q258,SCS22,CHEMISTRY 2 OF 2,90, ,90,1,52.5,1,,,,,215515670,,,,
Course,2,2019,30Q258,SCS22QL,CHEMISTRY LAB 2 OF 2,P,*,,0,52.5,0,82.91666667,6,6,6,215515670,,,,
Course,1,2019,30Q258,ANS21,STUDIO ART I 1 of 2,79, ,79,1,52.5,1,,,,,215515670,,,,
Course,1,2019,30Q258,EES87X,AP English Language ,80, ,80,1,52.5,1,,,,,215515670,,,,
Course,1,2019,30Q258,FSS61QA,Heritage Spanish 1,75, ,75,1,52.5,1,,,,,215515670,,,,
Course,1,2019,30Q258,HUS21X,AP US History,70, ,70,1,52.5,1,,,,,215515670,,,,
Course,1,2019,30Q258,MRS21,ALGEBRA 2 / TRIG 1 O,75, ,75,1,52.5,1,,,,,215515670,,,,
Course,1,2019,30Q258,PPS85,PHYS ED,95, ,95,0.5,52.5,0.5,,,,,215515670,,,,
Course,1,2019,30Q258,RQS41T,Technology & Sustain,81, ,81,0.5,52.5,0.5,,,,,215515670,,,,
Course,1,2019,30Q258,SCS21,CHEMISTRY 1 OF 2,87, ,87,1,52.5,1,,,,,215515670,,,,
Course,1,2019,30Q258,SCS21QL,CHEMISTRY LAB 1 OF 2,P,*,,0,52.5,0,79.14285714,7,7,7,215515670,,,,
Course,2,2018,30Q258,AUS22,Digital Art 2 of 2,94, ,94,0.5,52.5,0.5,,,,,215515670,,,,
Course,2,2018,30Q258,EES86,ENGLISH 11 2 OF 2,85, ,85,1,52.5,1,,,,,215515670,,,,
Course,2,2018,30Q258,HBS11U**,HUP 102 Critical Thi,B, ,85,0.5,52.5,0.5,,,,,215515670,,,,
Course,2,2018,30Q258,HGS43,GLOBAL STUDIES 10 1 ,86, ,86,1,52.5,1,,,,,215515670,,,,
Course,2,2018,30Q258,HGS44,GLOBAL STUDIES 10 2 ,86, ,86,1,52.5,1,,,,,215515670,,,,
Course,2,2018,30Q258,MGS22,GEOMETRY 2 OF 2,85, ,85,1,52.5,1,,,,,215515670,,,,
Course,2,2018,30Q258,PPS84,PHYS ED,98, ,98,0.5,52.5,0.5,,,,,215515670,,,,
Course,2,2018,30Q258,RVS22T,Engineering in the W,88, ,88,1,52.5,1,,,,,215515670,,,,
Course,2,2018,30Q258,SES22,EARTH SCIENCE 2 OF 2,88, ,88,1,52.5,1,,,,,215515670,,,,
Course,2,2018,30Q258,SES22QL,EARTH SCIENCE LAB 2 ,P,*,,0,52.5,0,88.1,7.5,7.5,7.5,215515670,,,,
Course,1,2018,30Q258,AUS21,Digital Art 1 of 2,78, ,78,0.5,52.5,0.5,,,,,215515670,,,,
Course,1,2018,30Q258,EES85,ENGLISH 11 1 OF 2,84, ,84,1,52.5,1,,,,,215515670,,,,
Course,1,2018,30Q258,HGS41,GLOBAL STUDIES 9 1 O,82, ,82,1,52.5,1,,,,,215515670,,,,
Course,1,2018,30Q258,HGS42,GLOBAL STUDIES 9 2 O,82, ,82,1,52.5,1,,,,,215515670,,,,
Course,1,2018,30Q258,MGS21,GEOMETRY 1 OF 2,78, ,78,1,52.5,1,,,,,215515670,,,,
Course,1,2018,30Q258,PPS83,PHYS ED,100, ,100,0.5,52.5,0.5,,,,,215515670,,,,
Course,1,2018,30Q258,RVS21T,Engineering in the W,89, ,89,1,52.5,1,,,,,215515670,,,,
Course,1,2018,30Q258,SES21,EARTH SCIENCE 1 OF 2,88, ,88,1,52.5,1,,,,,215515670,,,,
Course,1,2018,30Q258,SES21QL,EARTH SCIENCE LAB 1 ,P,*,,0,52.5,0,84.57142857,7,7,7,215515670,,,,
Course,2,2017,30Q258,EES83,ENGLISH 10 1 OF 2,82, ,82,1,52.5,1,,,,,215515670,,,,
Course,2,2017,30Q258,EES84,ENGLISH 10 2 OF 2,82, ,82,1,52.5,1,,,,,215515670,,,,
Course,2,2017,30Q258,MES43,CC ALGEBRA 3 OF 4,90, ,90,1,52.5,1,,,,,215515670,,,,
Course,2,2017,30Q258,MES44,CC ALGEBRA 4 OF 4,90, ,90,1,52.5,1,,,,,215515670,,,,
Course,2,2017,30Q258,PHS22,HEALTH 2 of 2,90, ,90,0.5,52.5,0.5,,,,,215515670,,,,
Course,2,2017,30Q258,PPS82,PHYS ED,90, ,90,0.5,52.5,0.5,,,,,215515670,,,,
Course,2,2017,30Q258,SLS22,LIVING ENV 2 OF 2,91, ,91,1,52.5,1,,,,,215515670,,,,
Course,2,2017,30Q258,SLS22QL,LIVING ENV LAB 2 OF ,100, ,100,0,52.5,0,,,,,215515670,,,,
Course,2,2017,30Q258,SQS22T,ENGINEERING FOUNDATI,90, ,90,1,52.5,1,87.85714286,7,7,7,215515670,,,,
Course,1,2017,30Q258,EES81,ENGLISH 9 1 OF 2,85, ,85,1,52.5,1,,,,,215515670,,,,
Course,1,2017,30Q258,EES82,ENGLISH 9 2 OF 2,85, ,85,1,52.5,1,,,,,215515670,,,,
Course,1,2017,30Q258,MES41,CC ALGEBRA 1 OF 4,90, ,90,1,52.5,1,,,,,215515670,,,,
Course,1,2017,30Q258,MES42,CC ALGEBRA 2 OF 4,90, ,90,1,52.5,1,,,,,215515670,,,,
Course,1,2017,30Q258,PHS21,HEALTH 1 of 2,93, ,93,0.5,52.5,0.5,,,,,215515670,,,,
Course,1,2017,30Q258,PPS81,PHYS ED,93, ,93,0.5,52.5,0.5,,,,,215515670,,,,
Course,1,2017,30Q258,SLS21,LIVING ENV 1 OF 2,92, ,92,1,52.5,1,,,,,215515670,,,,
Course,1,2017,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,99, ,99,0,52.5,0,,,,,215515670,,,,
Course,1,2017,30Q258,SQS21T,ENGINEERING FOUNDATI,89, ,89,1,52.5,1,89.14285714,7,7,7,215515670,,,,
Exam  ,2,2020,30Q258,FXTSE ,SPANISH LOTE,WA,*,,0,52.5,0,,,,,215515670,,,,
Exam  ,2,2020,30Q258,SXRPE ,PHYSICS REG JUN,WA,*,,0,52.5,0,,0,0,0,215515670,,,,
Exam  ,2,2019,30Q258,HXRUE ,USHIST REG JUNE,WA,*,,0,52.5,0,,,,,215515670,,,,
Exam  ,2,2019,30Q258,MXRNE ,CC ALGEBRA II REG JU,WA,*,,0,52.5,0,,,,,215515670,,,,
Exam  ,2,2019,30Q258,SXRXE ,CHEMISTRY R JUNE,WA,*,,0,52.5,0,,0,0,0,215515670,,,,
Exam  ,2,2018,30Q258,EXRCE ,CC ELA REG JUN,86,*,86,0,52.5,0,,,,,215515670,,,,
Exam  ,2,2018,30Q258,HXRCE ,GLOBAL II REG JUN,84,*,84,0,52.5,0,,,,,215515670,,,,
Exam  ,2,2018,30Q258,MXRKE ,CC GEOMETRY REG JUN,77,*,77,0,52.5,0,,,,,215515670,,,,
Exam  ,2,2018,30Q258,SXRUE ,PHSET ES R JUN,86,*,86,0,52.5,0,,0,0,0,215515670,,,,
Exam  ,2,2017,30Q258,MXRCE ,CC ALGEBRA I REG JUN,80, ,80,0,52.5,0,,,,,215515670,,,,
Exam  ,2,2017,30Q258,SXRKE ,LIVENVIR R JUNE,81, ,81,0,52.5,0,,0,0,0,215515670,52.5,52.5,84.37238095,52.5
Course,2,2017,30Q258,ANS22,STUDIO ART II,55, ,55,1,0,0,,,,,207744732,,,,
Course,2,2017,30Q258,FSS62,SPANISH I  2 OF 2,65, ,65,1,0,1,,,,,207744732,,,,
Course,2,2017,30Q258,HVS11,PART IN GOVT,65, ,65,1,0,1,,,,,207744732,,,,
Course,2,2017,30Q258,PPS88,PHYS ED,80, ,80,0.5,0,0.5,,,,,207744732,,,,
Course,2,2017,30Q258,RQS44T,CDOS Career Studies ,65, ,65,0.5,0,0.5,64.375,4,3,4,207744732,,,,
Course,1,2017,30Q258,CGS21,Intro to Theater,70, ,70,1,0,1,,,,,207744732,,,,
Course,1,2017,30Q258,HES11,ECONOMICS,65, ,65,1,0,1,,,,,207744732,,,,
Course,1,2017,30Q258,MQS21S,LINCT Pre-College Ma,65, ,65,0,0,0,,,,,207744732,,,,
Course,1,2017,30Q258,PPS87,PHYS ED,85, ,85,0.5,0,0.5,,,,,207744732,,,,
Course,1,2017,30Q258,RQS43T,CDOS Career Studies ,55, ,55,0.5,0,0,,,,,207744732,,,,
Course,1,2017,30Q258,SFS21,Forensic Science 1,71, ,71,1,0,1,,,,,207744732,,,,
Course,1,2017,30Q258,SPS21QC,Practical Physics 1 ,70, ,70,1,0,1,,,,,207744732,,,,
Course,1,2017,30Q258,SPS21QLC,Practical Physics La,P,*,,0,0,0,69.2,5,4.5,5,207744732,,,,
Course,7,2016,30Q575,SEF22,Earth Science Spring,45,*,45,1,0,0,,1,0,0,207744732,,,,
Course,2,2016,30Q258,EES88,ENGLISH 12 2 OF 2,78, ,78,1,0,1,,,,,207744732,,,,
Course,2,2016,30Q258,FSS62,SPANISH I  2 OF 2,55, ,55,1,0,0,,,,,207744732,,,,
Course,2,2016,30Q258,HBS11U**,HUP 102 - Critical T,B+, ,88,0.5,0,0.5,,,,,207744732,,,,
Course,2,2016,30Q258,HUS22,US HISTORY 2 OF 2,81, ,81,1,0,1,,,,,207744732,,,,
Course,2,2016,30Q258,MRS22QC,Algebra II- Data and,71, ,71,1,0,1,,,,,207744732,,,,
Course,2,2016,30Q258,PHS11,HEALTH,78, ,78,1,0,1,,,,,207744732,,,,
Course,2,2016,30Q258,PPS86,PHYS ED,85, ,85,0.5,0,0.5,,,,,207744732,,,,
Course,2,2016,30Q258,SES22,EARTH SCIENCE 2 OF 2,55, ,55,1,0,0,,,,,207744732,,,,
Course,2,2016,30Q258,SES22QL,EARTH SCIENCE LAB 2 ,F, ,55,0,0,0,72.7,7,5,7,207744732,,,,
Course,1,2016,30Q258,ANS21,STUDIO ART I 1 of 2,73, ,73,1,0,1,,,,,207744732,,,,
Course,1,2016,30Q258,EES87,ENGLISH 12 1 OF 2,70, ,70,1,0,1,,,,,207744732,,,,
Course,1,2016,30Q258,FSS61,SPANISH I  1 OF 2,65, ,65,1,0,1,,,,,207744732,,,,
Course,1,2016,30Q258,HUS21,US HISTORY 1 OF 2,68, ,68,1,0,1,,,,,207744732,,,,
Course,1,2016,30Q258,MRS21QC,Algebra II- Data and,68, ,68,1,0,1,,,,,207744732,,,,
Course,1,2016,30Q258,PPS85,PHYS ED,79, ,79,0.5,0,0.5,,,,,207744732,,,,
Course,1,2016,30Q258,SES21,EARTH SCIENCE 1 OF 2,71, ,71,1,0,1,,,,,207744732,,,,
Course,1,2016,30Q258,SES21QL,EARTH SCIENCE LAB 1 ,F, ,55,0,0,0,69.92307692,6.5,6.5,6.5,207744732,,,,
Course,2,2015,30Q258,EES86,ENGLISH 11 2 OF 2,65, ,65,1,0,1,,,,,207744732,,,,
Course,2,2015,30Q258,HGS43,GLOBAL STUDIES 10 1 ,66, ,66,1,0,1,,,,,207744732,,,,
Course,2,2015,30Q258,HGS44,GLOBAL STUDIES 10 2 ,66, ,66,1,0,1,,,,,207744732,,,,
Course,2,2015,30Q258,MGS22,GEOMETRY 2 OF 2,68, ,68,1,0,1,,,,,207744732,,,,
Course,2,2015,30Q258,PPS84,PHYS ED,95, ,95,0.5,0,0.5,,,,,207744732,,,,
Course,2,2015,30Q258,RZS22T,WORK BASED LEARNING ,85, ,85,1,0,1,,,,,207744732,,,,
Course,2,2015,30Q258,SCS22,CHEMISTRY 2 OF 2,72, ,72,1,0,1,,,,,207744732,,,,
Course,2,2015,30Q258,SCS22QL,CHEMISTRY LAB 2 OF 2,CR,*,,0,0,0,72.23076923,6.5,6.5,6.5,207744732,,,,
Course,1,2015,30Q258,EES85,ENGLISH 11 1 OF 2,70, ,70,1,0,1,,,,,207744732,,,,
Course,1,2015,30Q258,HGS41,GLOBAL STUDIES 9 1 O,70, ,70,1,0,1,,,,,207744732,,,,
Course,1,2015,30Q258,HGS42,GLOBAL STUDIES 9 2 O,70, ,70,1,0,1,,,,,207744732,,,,
Course,1,2015,30Q258,MGS21,GEOMETRY 1 OF 2,70, ,70,1,0,1,,,,,207744732,,,,
Course,1,2015,30Q258,PPS83,PHYS ED,88, ,88,0.5,0,0.5,,,,,207744732,,,,
Course,1,2015,30Q258,SCS21,CHEMISTRY 1 OF 2,72, ,72,1,0,1,,,,,207744732,,,,
Course,1,2015,30Q258,SCS21QL,CHEMISTRY LAB 1 OF 2,CR,*,,0,0,0,,,,,207744732,,,,
Course,1,2015,30Q258,SQS22T,ENGINEERING FOUNDATI,66, ,66,1,0,1,71.07692308,6.5,6.5,6.5,207744732,,,,
Course,2,2014,30Q258,EES83,ENGLISH 10 1 OF 2,65, ,65,1,0,1,,,,,207744732,,,,
Course,2,2014,30Q258,EES84,ENGLISH 10 2 OF 2,65, ,65,1,0,1,,,,,207744732,,,,
Course,2,2014,30Q258,GAS82,Advisory,P,*,,0,0,0,,,,,207744732,,,,
Course,2,2014,30Q258,MES22,INTEGRATED ALGEBRA 2,66, ,66,1,0,1,,,,,207744732,,,,
Course,2,2014,30Q258,MQS22,Mathematical Modelin,66, ,66,1,0,1,,,,,207744732,,,,
Course,2,2014,30Q258,PPS82,PHYS ED,83, ,83,0.5,0,0.5,,,,,207744732,,,,
Course,2,2014,30Q258,RZS11T,Work Based Learning ,83, ,83,1,0,1,,,,,207744732,,,,
Course,2,2014,30Q258,SLS22,LIVING ENV 2 OF 2,73, ,73,1,0,1,,,,,207744732,,,,
Course,2,2014,30Q258,SLS22QL,LIVING ENV LAB 2 OF ,P,*,,0,0,0,70.69230769,6.5,6.5,6.5,207744732,,,,
Course,1,2014,30Q258,EES81,ENGLISH 9 1 OF 2,70, ,70,1,0,1,,,,,207744732,,,,
Course,1,2014,30Q258,EES82,ENGLISH 9 2 OF 2,70, ,70,1,0,1,,,,,207744732,,,,
Course,1,2014,30Q258,GAS21,Freshman Seminar,P,*,,0,0,0,,,,,207744732,,,,
Course,1,2014,30Q258,GAS81,Advisory,P,*,,0,0,0,,,,,207744732,,,,
Course,1,2014,30Q258,MES21,INTEGRATED ALGEBRA 1,68, ,68,1,0,1,,,,,207744732,,,,
Course,1,2014,30Q258,MQS21,Mathematical Modelin,68, ,68,1,0,1,,,,,207744732,,,,
Course,1,2014,30Q258,PPS81,PHYS ED,90, ,90,0.5,0,0.5,,,,,207744732,,,,
Course,1,2014,30Q258,SLS21,LIVING ENV 1 OF 2,76, ,76,1,0,1,,,,,207744732,,,,
Course,1,2014,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,F, ,55,0,0,0,,,,,207744732,,,,
Course,1,2014,30Q258,SQS11T,Engineering Design P,77, ,77,1,0,1,72.92307692,6.5,6.5,6.5,207744732,,,,
Exam  ,1,2017,30Q258,MXRCR ,CC ALGEBRA I REG JAN,70, ,70,0,0,0,,0,0,0,207744732,,,,
Exam  ,2,2016,30Q258,HXRUE ,USHIST REG JUNE,82, ,82,0,0,0,,0,0,0,207744732,,,,
Exam  ,2,2015,30Q258,EXRCE ,CC ELA REG JUN,79, ,79,0,0,0,,,,,207744732,,,,
Exam  ,2,2015,30Q258,HXRGE ,GLOB HIST REG JUN,78, ,78,0,0,0,,,,,207744732,,,,
Exam  ,2,2015,30Q258,MXRKE ,CC GEOMETRY REG JUN,45, ,45,0,0,0,,,,,207744732,,,,
Exam  ,2,2015,30Q258,SXRXE ,CHEMISTRY R JUNE,41, ,41,0,0,0,,0,0,0,207744732,,,,
Exam  ,2,2014,30Q258,SXRKE ,LIVENVIR R JUNE,75,*,75,0,0,0,,0,0,0,207744732,49.5,45,70.76082474,48.5
Course,2,2020,24Q550,EES86QFR,English 11 T2 Full R,65, ,65,1,38.74,1,,,,,220740610,,,,
Course,2,2020,24Q550,FSS66QFR,Span 3 Non-Nat T2 Fu,85, ,85,1,38.74,1,,,,,220740610,,,,
Course,2,2020,24Q550,HUS22QFR,US Hist & Gov T2 Ful,75, ,75,1,38.74,1,,,,,220740610,,,,
Course,2,2020,24Q550,MRS22,CC Alg II T2,91, ,91,1,38.74,1,,,,,220740610,,,,
Course,2,2020,24Q550,PFS11,Fitness,NX,*,,0.58,38.74,0,,,,,220740610,,,,
Course,2,2020,24Q550,PFS11QFR,Fitness Full Remote,95,*,95,0.58,38.74,0.58,,,,,220740610,,,,
Course,2,2020,24Q550,SCS22,Chemistry Term 2,65, ,65,1,38.74,1,,,,,220740610,,,,
Course,2,2020,24Q550,SCS22QL,Chemistry Lab Term 2,P,*,,0,38.74,0,76.2,6.16,5.58,5,220740610,,,,
Course,1,2020,24Q550,EES85QFR,English 5 Full Remot,75, ,75,1,38.74,1,,,,,220740610,,,,
Course,1,2020,24Q550,FSS65QFR,Span 3 Non-Nat T1 Fu,75, ,75,1,38.74,1,,,,,220740610,,,,
Course,1,2020,24Q550,HUS21QFR,US Hist & Gov Full R,70, ,70,1,38.74,1,,,,,220740610,,,,
Course,1,2020,24Q550,MRS21QFR,Alg II/Trig T1 Full ,70, ,70,1,38.74,1,,,,,220740610,,,,
Course,1,2020,24Q550,PFS11QFR,Fitness - Full Remot,90,*,90,0.58,38.74,0.58,,,,,220740610,,,,
Course,1,2020,24Q550,PHS11,Health,70, ,70,1,38.74,1,,,,,220740610,,,,
Course,1,2020,24Q550,SCS21,Chem T1,65, ,65,1,38.74,1,,,,,220740610,,,,
Course,1,2020,24Q550,SCS21QL,Chem Lab T1,P,*,,0,38.74,0,70.83333333,6.58,6.58,6,220740610,,,,
Course,2,2019,24Q550,EES84,Eng 10 T2,90, ,90,1,38.74,1,,,,,220740610,,,,
Course,2,2019,24Q550,FSS64,Spanish 2 Non-Native,80, ,80,1,38.74,1,,,,,220740610,,,,
Course,2,2019,24Q550,HGS44,Global 10 Term 2,85, ,85,1,38.74,1,,,,,220740610,,,,
Course,2,2019,24Q550,MGS22,CC Geometry T2,85, ,85,1,38.74,1,,,,,220740610,,,,
Course,2,2019,24Q550,PFS11,Fitness,85,*,85,0.5,38.74,0.5,,,,,220740610,,,,
Course,2,2019,24Q550,SES22,Earth Science Term 2,85, ,85,1,38.74,1,,,,,220740610,,,,
Course,2,2019,24Q550,SES22QL,Earth Science Lab Te,P,*,,0,38.74,0,,,,,220740610,,,,
Course,2,2019,24Q550,TWS92TE,Comp App Excel,80, ,80,1,38.74,1,84.16666667,6.5,6.5,6,220740610,,,,
Course,1,2019,24Q550,EES83,Eng 10 T1,65, ,65,1,38.74,1,,,,,220740610,,,,
Course,1,2019,24Q550,FSS63,Spanish 2 Non-Native,75, ,75,1,38.74,1,,,,,220740610,,,,
Course,1,2019,24Q550,HGS43,Global 10 T1,70, ,70,1,38.74,1,,,,,220740610,,,,
Course,1,2019,24Q550,MGS21,CC Geometry T1,90, ,90,1,38.74,1,,,,,220740610,,,,
Course,1,2019,24Q550,PFS11,Fitness,85,*,85,0.5,38.74,0.5,,,,,220740610,,,,
Course,1,2019,24Q550,SES21,Earth Science Term 1,80, ,80,1,38.74,1,,,,,220740610,,,,
Course,1,2019,24Q550,SES21QL,Earth Science Lab Te,P,*,,0,38.74,0,,,,,220740610,,,,
Course,1,2019,24Q550,TWS91TW,Comp App Word,75, ,75,1,38.74,1,75.83333333,6.5,6.5,6,220740610,,,,
Course,2,2018,24Q550,CQW11,TRANSFER THEATER,CR,*,,2,38.74,2,,,,,220740610,,,,
Course,2,2018,24Q550,EEW11,TRANSFER ENGLISH YR ,CR,*,,2,38.74,2,,,,,220740610,,,,
Course,2,2018,24Q550,FQW31,TRANSFER FOREIGN LAN,CR,*,,2,38.74,2,,,,,220740610,,,,
Course,2,2018,24Q550,HGW11,TRANSFER GLOBAL HIST,CR,*,,2,38.74,2,,,,,220740610,,,,
Course,2,2018,24Q550,MEW11,TRANSFER INT ALGEBRA,CR,*,,2,38.74,2,,,,,220740610,,,,
Course,2,2018,24Q550,PPW11,TRANSFER PHYS ED,NW,*,,1,38.74,1,,,,,220740610,,,,
Course,2,2018,24Q550,SLW11,TRANSFER LIVING ENV ,CR,*,,2,38.74,2,,,,,220740610,,,,
Course,2,2018,24Q550,SLW11QL,TRANSFER LIVING ENV ,CR,*,,0,38.74,0,,13,13,0,220740610,,,,
Exam  ,2,2020,24Q550,FXTSE ,SPANISH LOTE,WA,*,,0,38.74,0,,,,,220740610,,,,
Exam  ,2,2020,24Q550,HXRUE ,USHIST REG JUNE,WA,*,,0,38.74,0,,,,,220740610,,,,
Exam  ,2,2020,24Q550,MXRNE ,CC ALGEBRA II REG JU,WA,*,,0,38.74,0,,,,,220740610,,,,
Exam  ,2,2020,24Q550,SXRXE ,CHEMISTRY R JUNE,WA,*,,0,38.74,0,,0,0,0,220740610,,,,
Exam  ,2,2019,24Q550,EXRCE ,CC ELA REG JUN,WA,*,,0,38.74,0,,,,,220740610,,,,
Exam  ,2,2019,24Q550,HXRCE ,GLOBAL II REG JUN,WA,*,,0,38.74,0,,,,,220740610,,,,
Exam  ,2,2019,24Q550,MXRKE ,CC GEOMETRY REG JUN,WA,*,,0,38.74,0,,,,,220740610,,,,
Exam  ,2,2019,24Q550,SXRUE ,PHSET ES R JUN,WA,*,,0,38.74,0,,0,0,0,220740610,,,,
Exam  ,2,2018,24Q550,MXRCE ,CC ALGEBRA I REG JUN,78,*,78,0,38.74,0,,,,,220740610,,,,
Exam  ,2,2018,24Q550,SXRKE ,LIVENVIR R JUNE,81,*,81,0,38.74,0,,0,0,0,220740610,38.74,38.16,76.7826087,23
Course,2,2018,30Q258,EWS11UA,ENG 101 - Compositio,F, ,55,1,0,0,,,,,208210121,,,,
Course,2,2018,30Q258,MQS11U**,MAT 115,F, ,55,1,0,0,,,,,208210121,,,,
Course,2,2018,30Q258,SDS11U,SCP 101 Topics in Ph,F, ,55,1,0,0,,,,,208210121,,,,
Course,2,2018,30Q258,TCS11U,MAE100 Intro to Auto,C, ,75,1,0,1,61.375,4,1,4,208210121,,,,
Course,1,2018,30Q258,EWS11U,ENG 259 Technical Wr,C, ,75,1,0,1,,,,,208210121,,,,
Course,1,2018,30Q258,MQS11U**,MAT 115 - College Al,F, ,55,1,0,0,,,,,208210121,,,,
Course,1,2018,30Q258,SDS11U,SCP 101 - Topics in ,F, ,55,1,0,0,,,,,208210121,,,,
Course,1,2018,30Q258,TQS11U,MAE109 - Introductio,C, ,75,1,0,1,66.375,4,2,4,208210121,,,,
Course,2,2017,30Q258,EES88U,ENG 101 - English 12,C-, ,73,1,0,1,,,,,208210121,,,,
Course,2,2017,30Q258,EQS22,LINCT Pre-College En,67, ,67,1,0,1,,,,,208210121,,,,
Course,2,2017,30Q258,HVS11,PART IN GOVT,68, ,68,1,0,1,,,,,208210121,,,,
Course,2,2017,30Q258,PPS88,PHYS ED,90, ,90,0.5,0,0.5,,,,,208210121,,,,
Course,2,2017,30Q258,RQS44T,CDOS Career Studies ,65, ,65,0.5,0,0.5,71.375,4,4,4,208210121,,,,
Course,1,2017,30Q258,CGS21,Intro to Theater,72, ,72,1,0,1,,,,,208210121,,,,
Course,1,2017,30Q258,HES11,ECONOMICS,71, ,71,1,0,1,,,,,208210121,,,,
Course,1,2017,30Q258,MQS21S,LINCT Pre-College Ma,78, ,78,0,0,0,,,,,208210121,,,,
Course,1,2017,30Q258,PPS87,PHYS ED,96, ,96,0.5,0,0.5,,,,,208210121,,,,
Course,1,2017,30Q258,RQS43T,CDOS Career Studies ,69, ,69,0.5,0,0.5,,,,,208210121,,,,
Course,1,2017,30Q258,SFS21,Forensic Science 1,75, ,75,1,0,1,75.125,4,4,4,208210121,,,,
Course,2,2016,30Q258,EES88,ENGLISH 12 2 OF 2,80, ,80,1,0,1,,,,,208210121,,,,
Course,2,2016,30Q258,FSS62,SPANISH I  2 OF 2,81, ,81,1,0,1,,,,,208210121,,,,
Course,2,2016,30Q258,HBS11U**,HUP 102 - Critical T,C+, ,78,0.5,0,0.5,,,,,208210121,,,,
Course,2,2016,30Q258,HUS22,US HISTORY 2 OF 2,75, ,75,1,0,1,,,,,208210121,,,,
Course,2,2016,30Q258,MRS22,CC Algebra II 2 of 2,75, ,75,1,0,1,,,,,208210121,,,,
Course,2,2016,30Q258,PHS11,HEALTH,76, ,76,1,0,1,,,,,208210121,,,,
Course,2,2016,30Q258,PPS86,PHYS ED,81, ,81,0.5,0,0.5,,,,,208210121,,,,
Course,2,2016,30Q258,SDS22,Energy and Electrici,74, ,74,1,0,1,,,,,208210121,,,,
Course,2,2016,30Q258,SDS22QL,Energy and Electrici,P,*,,0,0,0,77.77142857,7,7,7,208210121,,,,
Course,1,2016,30Q258,ANS21,STUDIO ART I 1 of 2,77, ,77,1,0,1,,,,,208210121,,,,
Course,1,2016,30Q258,EES87,ENGLISH 12 1 OF 2,85, ,85,1,0,1,,,,,208210121,,,,
Course,1,2016,30Q258,FSS61,SPANISH I  1 OF 2,76, ,76,1,0,1,,,,,208210121,,,,
Course,1,2016,30Q258,HUS21,US HISTORY 1 OF 2,73, ,73,1,0,1,,,,,208210121,,,,
Course,1,2016,30Q258,MRS21,CC Algebra II 1 of 2,69, ,69,1,0,1,,,,,208210121,,,,
Course,1,2016,30Q258,PPS85,PHYS ED,87, ,87,0.5,0,0.5,,,,,208210121,,,,
Course,1,2016,30Q258,SDS21,Energy and Electrici,89, ,89,1,0,1,,,,,208210121,,,,
Course,1,2016,30Q258,SDS21QL,Energy and Electrici,P,*,,0,0,0,78.84615385,6.5,6.5,6.5,208210121,,,,
Course,2,2015,30Q258,EEW11,TRANSFER ENGLISH YR ,CR,*,,2,0,2,,,,,208210121,,,,
Course,2,2015,30Q258,EEW22,TRANSFER ENGLISH YR ,CR,*,,2,0,2,,,,,208210121,,,,
Course,2,2015,30Q258,FQW31,TRANSFER FOREIGN LAN,CR,*,,2,0,2,,,,,208210121,,,,
Course,2,2015,30Q258,FQW32,TRANSFER FOREIGN LAN,CR,*,,2,0,2,,,,,208210121,,,,
Course,2,2015,30Q258,HGW11,TRANSFER GLOBAL HIST,CR,*,,2,0,2,,,,,208210121,,,,
Course,2,2015,30Q258,HGW22,TRANSFER GLOBAL HIST,CR,*,,2,0,2,,,,,208210121,,,,
Course,2,2015,30Q258,MEW11,TRANSFER INT ALGEBRA,CR,*,,2,0,2,,,,,208210121,,,,
